Object=16501,1320.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1327.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1334.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1341.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1348.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1355.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1362.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1369.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1376.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1383.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1390.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1397.229,2217.212,24.630,0.000,0.000,270.000,300.000
Object=16501,1404.229,2217.212,24.330,0.000,0.000,270.000,300.000
Object=16501,1415.721,2102.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2109.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2116.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2123.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2130.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2137.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2144.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2151.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2158.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2165.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2172.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2179.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2186.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2200.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1415.721,2193.177,24.657,0.000,0.000,180.000,300.000
Object=16501,1414.726,2200.665,24.657,0.000,0.000,195.000,300.000
Object=16501,1411.875,2206.786,24.657,0.000,0.000,215.000,300.000
Object=16501,1407.070,2211.590,24.657,0.000,0.000,235.000,300.000
Object=16501,1401.369,2215.577,24.657,0.000,0.000,235.000,300.000
Object=16501,1400.309,2099.059,17.646,-22.000,0.000,90.000,300.000
Object=16501,1406.791,2099.059,20.264,-22.000,0.000,90.000,300.000
Object=16501,1413.161,2099.059,22.838,-22.000,0.000,90.000,300.000
Object=16501,1400.748,2098.600,17.224,0.000,0.000,70.000,300.000
Object=16501,1376.486,2192.216,11.040,0.000,0.000,90.000,300.000
Object=16501,1369.486,2192.216,11.040,0.000,0.000,90.000,300.000
Object=16501,1362.486,2192.216,11.040,0.000,0.000,90.000,300.000
Object=16501,1361.617,2192.216,11.040,0.000,0.000,90.000,300.000
Object=16501,1390.707,2175.933,11.036,0.000,0.000,0.000,300.000
Object=16501,1390.707,2168.933,11.036,0.000,0.000,0.000,300.000
Object=16501,1390.707,2161.933,11.036,0.000,0.000,0.000,300.000
Object=16501,1390.707,2161.103,11.036,0.000,0.000,0.000,300.000
Object=16501,1403.682,2181.291,13.241,150.000,90.000,450.000,300.000
Object=16501,1403.682,2185.691,13.241,150.000,90.000,450.000,300.000
Object=16501,1403.682,2153.185,13.241,150.000,90.000,450.000,300.000
Object=16501,1403.682,2157.586,13.241,150.000,90.000,450.000,300.000
Object=16501,1330.631,2206.093,14.077,200.000,450.000,360.000,300.000
Object=3361,1305.290,2196.677,10.567,0.000,0.000,0.000,300.000
Object=16501,1360.672,2206.093,14.077,200.000,450.000,360.000,300.000
Object=16501,1356.291,2206.093,14.077,200.000,450.000,360.000,300.000
Object=16501,1326.281,2206.093,14.077,200.000,450.000,360.000,300.000
Object=16501,1326.281,2206.093,14.077,200.000,450.000,360.000,300.000
Object=3361,1297.769,2194.120,11.961,0.000,0.000,270.000,300.000
Object=3361,1395.155,2108.142,10.565,0.000,0.000,90.000,300.000
Object=3361,1392.742,2100.942,12.052,0.000,0.000,180.000,300.000
Object=2890,1367.021,2127.138,10.015,0.000,0.000,60.000,300.000
Object=2890,1361.634,2130.188,10.015,0.000,0.000,240.000,300.000
Object=3363,1358.337,2151.291,10.015,0.000,0.000,0.000,300.000
Object=3363,1326.778,2170.778,10.023,0.000,0.000,0.000,300.000
Object=10757,1348.147,2180.791,12.023,0.000,0.000,30.000,300.000
Object=16367,1376.732,2176.609,11.653,0.000,0.000,50.000,300.000
Object=14781,1377.379,2146.789,11.023,270.000,0.000,0.000,300.000
Object=14781,1378.300,2144.789,11.023,270.000,0.000,180.000,300.000
Object=16442,1331.500,2128.788,11.915,0.000,0.000,50.000,300.000
Object=16442,1330.625,2137.638,13.274,0.000,-30.000,50.000,300.000
Object=16442,1331.500,2138.788,11.915,0.000,0.000,50.000,300.000
Object=16367,1318.625,2150.767,11.023,0.000,0.000,60.000,300.000
Object=19335,1340.564,2157.879,-12.984,0.000,0.000,0.000,300.000
Object=16442,1330.625,2127.638,13.274,0.000,-30.000,50.000,300.000
Object=16442,1330.625,2117.638,13.274,0.000,-30.000,50.000,300.000
Object=16442,1331.500,2118.788,11.915,0.000,0.000,50.000,300.000
